SAMPLE_NAME;ROCK1;SIO2_pct;TIO2_pct;AL2O3_pct;FEOT_pct;CAO_pct;MGO_pct;MNO_pct;K2O_pct;NA2O_pct;P2O5_pct
S00280;BASALT;51.59;1.28;13.96;12.56;10.91;4.86;0.21;0.26;2.86;0.11
S00281;BASALT;50.32;1.89;14.44;14.1;8.53;5.04;0.19;0.21;3.51;0.21
S00282;BASALT;53.6;2.43;12.3;14.94;5.3;3.9;0.15;0.41;4.93;0.32
S00283;BASALT;47.12;0.58;14.09;12.96;10.91;10.6;0.32;0.42;1.52;0.04
S00284;BASALT;50.43;0.57;14.34;10.8;12.2;8.66;0.24;0.41;1.13;0.03
S00285;BASALT;52.03;0.6;15.24;9.69;8.46;7.55;0.22;0.65;3.43;0.04
S00286;BASALT;48;2.05;14.1;15.57;8.73;5.13;0.22;0.24;3.39;0.19
S00287;BASALT;48.3;0.72;15.2;10.35;10.7;7.43;0.18;0.2;2.75;0.06
S00288;BASALT;54.04;0.81;13.1;10.95;10.31;7.13;0.28;1.12;1;0.05
S00289;BASALT;48.31;0.64;13.33;11.17;11.9;11.8;0.19;0.07;1.29;0.04
S00290;BASALT;51.21;0.72;15.41;10.43;12.83;6.41;0.18;0.59;1;0.05
S00291;BASALT;50.06;0.89;15.47;11.55;10.09;6.75;0.19;0.66;2.98;0.06
S00292;BASALT;48.42;1.01;14.54;13.82;9.75;7.42;0.25;0.61;2.58;0.07
S00293;BASALT;46.55;1.63;13.33;18.09;7.93;5.91;0.26;0.66;3.54;0.1
S00294;BASALT;51.31;1.7;13.42;14.84;9.64;4.16;0.29;0.48;2.41;0.12
S00295;BASALT;46.04;2.26;13.33;15.68;8.12;9.44;0.23;0.6;2.14;0.41
S00296;BASALT;49.62;2.44;14.22;12.71;8.5;6.65;0.32;0.78;3.03;0.33
S00297;BASALT;43.8;2.02;14.7;13.59;8.42;6.93;0.18;0.15;2.25;0.27
S00298;BASALT;53.1;2.56;14.8;13.95;4.64;4.8;0.39;0.4;2.95;0.41
S00299;BASALT;49.6;1.69;13.8;12.69;11.6;5.97;0.25;0.13;1.64;0.16
S00300;BASALT;47;2.08;8.24;15.93;8.7;11.2;0.24;1.25;2.35;0.14
S00301;BASALT;49.4;0.93;13.4;10.17;10.7;6.6;0.23;0.2;1.4;0.1
S00302;BASALT;52;1.06;14.4;9.81;9.5;5.3;0.23;0.7;2.5;0.11
S00303;BASALT;53.5;1.15;15.2;9.81;8;7.2;0.19;0.1;3.6;0.13
S00304;BASALT;61.1;1.1;17.4;6.48;5.4;3.5;0.18;0.2;3.9;0.08
S00305;BASALT;49.6;0.89;15.4;11.79;11.1;7.2;0.26;0.5;1.8;0.07
S00306;BASALT;49.4;1.63;14.2;13.32;8.5;7;0.25;0.3;3.7;0.17
S00307;BASALT;50.2;1.22;14.4;12.42;12.4;4.9;0.26;0.4;2.4;0.11
S00308;BASALT;52.9;1.58;12.5;15.3;6.3;4.6;0.2;1.5;3.3;0.19
S00309;BASALT;52.6;1.47;13;15.03;8.1;4.8;0.22;0.3;2.5;0.16
S00310;BASALT;58.4;0.89;11.9;9.9;10.7;3.7;0.35;0.3;2.8;0.07
S00311;BASALT;54.6;1.17;14.9;11.88;8.4;3.8;0.33;0.4;3.1;0.08
S00312;BASALT;47.9;1.32;15;14.22;11.9;3.9;0.34;0.2;3.5;0.14
S00313;BASALT;50.3;0.95;14.8;11.52;9.8;8.6;0.13;0.1;2.4;0.1
S00314;BASALT;52.5;0.75;14.8;10.17;10.4;7.8;0.17;0.3;1.9;0.06
S00315;BASALT;51.4;1;13.8;10.53;10.3;7.6;0.22;0.3;3.5;0.1
S00316;BASALT;50.6;0.73;12.9;11.7;10.5;9.6;0.21;0.3;2.2;0.1
S00317;BASALT;50.2;0.89;14.4;11.52;11.6;7.8;0.2;0.1;1.9;0.07
S00318;BASALT;49.6;0.8;15.2;11.07;12.6;7;0.18;0.2;2.2;0.07
S00319;BASALT;49.2;0.77;16.2;10.89;10.5;8.6;0.19;0.2;2.2;0.06
S00320;BASALT;49.2;0.96;15.8;12.24;12.4;6.2;0.23;0.1;1.4;0.07
S00321;BASALT;49.3;1.2;15.6;12.69;8.7;8.3;0.15;0.4;2.1;0.09
S00322;BASALT;49.2;0.99;15.9;12.06;9.6;8.1;0.2;0.2;2.4;0.07
S00323;BASALT;51.6;1.36;15.2;12.78;8.7;5.1;0.27;0.3;3.2;0.12
S00324;BASALT;50.3;0.76;14.7;11.07;11.5;8;0.21;0.1;2.1;0.06
S00325;BASALT;51;1.19;17.3;12.78;8;4.1;0.34;0.7;3.1;0.1
S00326;BASALT;51.4;0.92;17.4;10.44;11.9;3.7;0.22;0.4;2.4;0.06
S00327;BASALT;51.1;1.15;14.5;13.95;7.4;7.2;0.2;0;2.7;0.1
S00328;BASALT;48.9;0.88;15.6;11.79;11.7;8;0.16;0.1;1.5;0.06
S00329;BASALT;49.3;1.25;15.5;12.96;9.3;7.9;0.14;0.3;1.8;0.09
S00330;BASALT;53.4;0.97;16.9;9.72;12.5;3.3;0.21;0.2;1.6;0.07
S00331;BASALT;50.8;0.83;15.7;11.79;12;4.6;0.29;0.3;2.4;0.05
S00332;BASALT;52.1;0.93;14.1;13.23;8.5;6.5;0.21;0.1;2.8;0.06
S00333;BASALT;52.3;0.82;13.7;12.51;7.1;8.4;0.2;0.1;3.5;0.07
S00334;BASALT;52.1;1.11;13.8;12.15;11.5;5.9;0.2;0.2;1.6;0.1
S00335;BASALT;51.3;1.13;13.8;13.32;10.8;5.8;0.2;0.1;2;0.1
S00336;BASALT;52.1;0.85;13.9;11.88;9.1;7.2;0.2;0.8;2.6;0.1
S00337;BASALT;52.1;1.59;12.7;14.85;9.6;5;0.23;0.4;1.8;0.2
S00338;BASALT;50.5;1.41;14.1;13.68;10.4;5.8;0.23;0.2;1.9;0.2
S00339;BASALT;52.2;1.27;15.3;12.24;10.9;4.3;0.18;0.5;1.6;0.1
S00340;BASALT;50.8;0.81;14.3;11.97;11;7.4;0.16;0.3;2;0.1
S00341;BASALT;52.7;2.21;12.7;13.5;11.4;3.8;0.17;0.9;0.9;0.3
S00342;BASALT;50.7;1.18;14.7;12.06;11.2;5.9;0.28;0.3;2.2;0.1
S00343;BASALT;54.1;2.19;12.5;13.86;7.6;4.4;0.16;0.8;2.5;0.3
S00344;BASALT;52.1;1.14;13.6;12.6;8.5;7.1;0.21;0.7;2.6;0.1
S00345;BASALT;55.6;2.17;13;13.77;5.9;4;0.2;0.1;3.3;0.3
S00346;BASALT;52.3;1.42;12.6;14.13;7.2;6;0.34;0.1;4.3;0.13
S00347;BASALT;51.9;1.17;13.2;13.23;7.9;6.8;0.23;1;3;0.11
S00348;BASALT;50.6;1.95;12.5;17.19;7.8;4.3;0.26;0.4;2.9;0.2
S00349;BASALT;52.8;1.18;13.4;13.41;8.3;6;0.24;0.2;2.9;0.14
S00350;BASALT;51.6;1.14;14.2;13.23;7.9;7.2;0.23;0.1;2.7;0.1
S00351;BASALT;53.1;1.2;13.8;13.68;7.7;6.3;0.24;0.1;2.2;0.13
S00352;BASALT;45.9;0.99;16.5;18.9;6.8;4;0.59;0.5;3.3;0.4
S00353;ANDESITE;68.7;0.5;15.8;6.3;1;1.6;0.1;2;3.2;0.1
S00354;BASALT;57.1;1.09;14.1;13.23;6.1;2.5;0.2;0.3;3.7;0.2
S00355;ANDESITE;63.2;0.61;17.5;5.4;2.6;3.3;0.06;1.7;4.9;0.2
S00356;ANDESITE;57.1;1.26;16.6;8.64;5.6;4.4;0.15;0.1;4.9;0.35
S00357;ANDESITE;55.8;1.14;15.3;9.45;7.1;6.5;0.12;0.8;2.7;0.18
S00358;ANDESITE;58.9;0.29;18.7;7.56;4.3;3.4;0.09;3.1;2.8;0.2
S00359;RHYOLITE;69.68;0.52;14.76;3.63;1.68;1.83;0.04;3.66;3.77;0.03
S00360;BASALT;49.84;0.53;8.25;11.17;9.27;19.15;0.19;0.03;0.31;0.02
S00361;BASALT;48.14;0.7;7.86;12.49;9.47;19.44;0.18;0.06;0.22;0.04
S00362;BASALT;48.59;0.7;9.43;12.17;8.7;17.93;0.19;0.05;0.82;0.06
S00363;BASALT;48.81;0.38;7.66;11.03;8.36;22.21;0.18;0.01;0.12;0.03
S00364;BASALT;48.94;0.41;7.88;10.99;9.53;20.56;0.19;0.03;0.24;0.01
S00365;BASALT;49.38;0.55;6.72;10.02;8.73;23.01;0.17;;0.25;0.04
S00366;BASALT;52.9;0.44;12.44;9.68;6.8;13.91;0.16;0.04;2.54;0.01
S00367;BASALT;53.9;0.8;15.59;10.19;7.89;5.02;0.21;0.24;4.97;0.04
S00368;BASALT;48.89;0.6;8.96;12.54;7.78;19.39;0.16;0.03;0.22;0.04
S00369;RHYOLITE;77.79;0.23;12.88;0.93;0.72;0.4;0.01;2.43;4.49;0.01
S00370;RHYOLITE;77.71;0.17;12.63;1.27;0.36;0.47;0.02;1;6.23;0
S00371;RHYOLITE;77.26;0.27;13.39;0.87;1.29;0.03;0.03;2.21;4.5;0.04
S00372;RHYOLITE;70.52;0.83;17.3;1.52;1.15;0.9;0.02;3.09;4.47;0.03
S00373;RHYOLITE;79.7;0.25;12.91;0.67;0.66;0.67;0.01;3.36;1.68;0.02
S00374;RHYOLITE;78.65;0.2;12.87;0.33;0.65;0.08;0.01;1.91;5.24;0.01
S00375;RHYOLITE;70.86;0.49;14.57;2.77;3.31;1.23;0.06;1.48;4.8;0.12
S00376;RHYOLITE;77.73;0.27;13.04;0.8;1.22;0.35;0.01;1.93;4.56;0.01
S00377;RHYOLITE;78.91;0.07;13.12;0.87;0.5;0.1;0.02;2.52;3.76;0.02
S00378;BASALT;55.88;0.95;12.9;11.1;8.5;7.15;0.2;0.04;1.98;0.07
S00379;BASALT;54.35;0.94;16.69;8.6;8.86;4.07;0.3;0.81;4.35;0.05
S00380;BASALT;51.71;1.02;13.99;12.92;10.23;6.82;0.22;0.07;1.52;0.07
S00381;BASALT;56.7;1.39;17.28;8.96;4.98;4.75;0.25;0.03;4.56;0.1
S00382;BASALT;54.85;1;17.09;9.16;7.13;4.39;0.27;0.74;4.3;0.05
S00383;BASALT;52.31;1.03;15.36;11.49;8.75;5.36;0.21;0.27;3.9;0.05
S00384;ANDESITE;61.61;1.43;13.38;7.66;7.22;2.57;0.15;0.06;4.94;0.13
S00385;RHYOLITE;81.6;0.09;10.06;4.69;0.05;0.24;0.19;2.31;0.25;0.01
S00386;RHYOLITE;80.47;0.13;10.09;1.64;0.9;0.19;0.07;4.76;1.54;0.01
S00387;RHYOLITE;75.72;0.17;13.95;1.51;0.81;0.48;0.03;4.2;2.94;0.01
S00388;RHYOLITE;77.23;0.15;12.46;1.26;1.13;0.19;0.02;2.51;4.88;0.01
S00389;RHYOLITE;77.64;0.15;12.46;2.51;1.83;0.95;0.04;3.88;0.25;0.01
S00390;RHYOLITE;77.73;0.15;12.94;1.68;0.85;0.39;0.04;2.8;3.21;0.01
S00391;RHYOLITE;78.55;0.24;11.74;2.95;1.17;0.39;0.08;1.9;2.63;0.02
S00392;RHYOLITE;79.34;0.29;12.72;2.23;0.66;0.51;0.04;3.34;0.57;0.05
S00393;RHYOLITE;80.77;0.11;11.15;1.67;1.35;0.74;0.11;3.62;0.26;0.01
S00394;BASALT;52.5;0.91;16.8;9.27;13.18;3.24;0.35;0.49;2.16;0.06
S00395;BASALT;54.33;0.93;17.06;9.43;10.64;3.56;0.26;0.53;2.16;0.04
S00396;BASALT;53.6;0.89;16.36;10.28;9.7;6.09;0.18;0.01;1.67;0.05
S00397;BASALT;51.82;0.88;15.81;11.92;10.28;7.59;0.18;;0.16;0.04
S00398;BASALT;52.71;1.09;17.39;9.58;9.72;4.04;0.23;0.21;3.88;0.08
S00399;BASALT;53.49;1.44;14.48;10.84;10.54;2.87;0.35;0.43;4.24;0.11
S00400;BASALT;55.4;1.06;17.01;9.2;9.74;3.83;0.24;0.02;2.4;0.06
S00401;BASALT;52.51;1.1;15.65;11.16;10.98;7;0.27;;;0.09
S00402;BASALT;46.94;1.21;16.63;14.15;11.43;5.77;0.23;0.28;1.7;0.08
S00403;BASALT;50.55;1.25;15.92;13.48;7.74;7.72;0.19;0.07;1.49;0.09
S00404;BASALT;50.38;1.37;14.68;11.94;10.81;5.64;0.29;0.19;3.28;0.09
S00405;BASALT;47.75;0.98;16.73;12.2;10.81;7.48;0.21;0.11;2.31;0.06
S00406;BASALT;56.9;0.85;15.85;7.59;9.05;4.44;0.16;0.19;4.04;0.06
S00407;BASALT;52.43;0.96;17.37;9.52;9.07;4.98;0.19;0.29;4.07;0.05
S00408;BASALT;47.61;0.95;16.52;12.47;11.59;7.28;0.19;0.1;1.82;0.07
S00409;BASALT;50.42;0.95;16.77;9.19;10.94;7.24;0.15;0.15;3.09;0.06
S00410;BASALT;49.26;0.87;15.46;11.43;11.88;7.14;0.18;0.1;2.35;0.06
S00411;RHYOLITE;81.3;0.07;11.41;0.3;0.15;0.04;0.01;3.23;3.45;0
S00412;RHYOLITE;77.29;0.05;13;1.06;0.49;0.21;0.03;4.39;3.35;0.01
S00413;RHYOLITE;84.66;0.41;13.31;0.14;0.44;0.03;0;0.28;0.42;0.29
S00414;RHYOLITE;79.43;0.12;11.91;1.08;1.27;0.13;0.04;2.32;3.56;0.01
S00415;RHYOLITE;81.31;0.04;11.39;0.45;0.55;0.02;0.02;0.69;5.47;0.01
S00416;RHYOLITE;73.35;0.53;15.59;1.02;2.73;0.24;0.02;1.78;4.48;0.14
S00417;ANDESITE;61.84;0.68;18.65;6.15;4.11;1.53;0.09;1.65;4.31;0.29
S00418;RHYOLITE;71.21;0.4;14.47;3.13;2.19;1.19;0.03;2.43;4.51;0.08
S00419;RHYOLITE;74.44;0.3;13.66;2.43;3.05;0.93;0.05;1.5;3.33;0.04
S00420;RHYOLITE;68.42;0.67;13.98;4.33;5.38;1.12;0.12;1.93;3.39;0.18
S00421;RHYOLITE;78.83;0.35;13.14;1.22;1.86;0.23;0.04;1.79;2.33;0.06
S00422;RHYOLITE;66.46;0.73;15.02;5.27;4.52;1.72;0.1;1.36;4.04;0.2
S00423;RHYOLITE;69.42;0.64;13.78;4.73;4.58;1.1;0.08;1.67;3.28;0.19
S00424;RHYOLITE;67.94;0.76;14.21;5.21;4.66;1.47;0.1;1.51;3.37;0.19
S00425;RHYOLITE;76.91;0.29;13.16;2.23;1.49;0.6;0.04;2.33;2.66;0.04
S00426;RHYOLITE;77.75;0.26;12.02;2.95;1.6;0.75;0.05;2.05;2.19;0.04
S00427;BASALT;50.6;1.03;15.83;11.43;9.45;6.16;0.17;0.06;2.8;0.05
S00428;BASALT;48.13;0.88;17.67;11.93;9.78;5.26;0.23;0.32;2.78;0
S00429;BASALT;51.68;1.28;15.06;12.78;10.51;3.96;0.31;0.2;2.14;0.08
S00430;BASALT;52.09;2.25;13.99;12.76;8.33;3.07;0.29;0.15;3.55;0.2
S00431;BASALT;49.11;1.95;15.85;12.89;11.56;2.45;0.35;0.23;1.79;0.2
S00432;BASALT;44.75;1.88;15.76;13.24;13.46;2.18;0.3;0.19;2.73;0.18
S00433;BASALT;49.84;0.72;14.45;9.78;11.8;6.5;0.18;0.21;1.7;0
S00434;BASALT;50.44;0.83;14.85;11.38;6.03;6.78;0.23;;3.97;0.04
S00435;BASALT;44.88;0.71;16.13;10.55;11.16;8.75;0.18;0.09;1.18;0.09
S00436;BASALT;47.6;1.41;15.08;12.41;9.3;6.42;0.19;;2.62;0.06
S00437;BASALT;53.44;1.17;16.87;8.53;8.79;4.72;0.2;0.09;3.72;0.16
S00438;BASALT;54.86;1.17;15.46;9.39;6.96;3.71;0.32;0;4.39;0.17
S00439;BASALT;46.95;1.29;14.47;13.43;13.24;5.07;0.23;0.36;1.34;0.06
S00440;BASALT;48.84;1.33;14.79;13.53;10.44;5.86;0.23;0.5;1.63;0.06
S00441;DACITE;64.13;0.37;15.28;3.1;2.55;3.62;0.04;2.46;4.52;0.16
S00442;DACITE;64.91;0.47;14.39;4.79;2.96;1.36;0.1;1.34;3.59;0.06
S00443;ANDESITE;59.34;0.99;14.8;7.36;5.95;4.32;0.19;0.13;4.29;0.19
S00444;DACITE;67.76;0.68;13.89;4.58;5.07;1.27;0.12;1.36;2.24;0.04
S00445;RHYOLITE;73.85;0.3;10.95;3.4;3.53;0.68;0.15;0.9;2.81;0
S00446;GABBRO;48.5;0.79;14;12.69;10.12;7.67;0.21;0.65;2.2;0.08
S00447;GABBRO;49.3;1.26;14.1;15.57;7.8;5.79;0.21;0.76;3.3;0.12
S00448;BASALT;49.29;2.21;12.96;16.83;7.95;5.17;0.2;0.02;3.36;0.14
S00449;ANDESITE;55.82;0.46;16.58;4.86;18.99;1.86;0.09;0.54;0.15;0.1
S00450;BASALT;53.3;0.73;18.6;7.72;7.05;5.24;0.14;0.41;3.35;0.1
S00451;BASALT;51.45;1.35;14.66;12.64;11.12;4.91;0.21;0.18;1.91;0.15
S00452;BASALT;50.45;1.35;15.63;12.33;11.47;4.87;0.18;0.18;2;0.15
S00453;BASALT;59.56;1.13;15.5;6.41;8.96;4.13;0.11;0.29;2.99;0.2
S00454;BASALT;43.42;1.25;19.41;12.77;11.27;8.22;0.18;0.44;1.42;0.19
S00455;BASALT;52.08;1.79;13.47;14.48;8.53;4.39;0.23;0.25;3;0.17
S00456;BASALT;49.9;1.68;15.1;12.61;9.03;5.75;0.21;0.33;3.02;0.28
S00457;BASALT;49.88;1.57;15.34;12.02;7.83;7.67;0.18;0.16;3.8;0.23
S00458;DACITE;66.9;0.39;15.9;3.46;2.17;0.96;0.08;1.79;4.1;0.12
S00459;DACITE;66;0.43;15.87;2.94;3.77;1.88;0.06;3.5;4.99;0.22
S00460;DACITE;66.23;0.54;15.95;5.74;2.66;2.54;0.11;1.64;3.87;0.09
S00461;DACITE;66.69;0.41;15.73;3.46;3.58;2.18;0.06;3.16;4.2;0.13
S00462;KOMATIITE;43.95;0.19;3.34;12.15;1.27;37.55;0.14;0;0.08;0
S00463;KOMATIITE;50.82;0.25;4.64;12.12;2.91;26.82;0.23;0.76;0.09;0.02
S00464;KOMATIITE;45.71;0.32;7.91;13.07;3.16;28.13;0.15;0;0.12;0
S00465;BASALT;49.84;0.32;9.29;11.67;9.87;16.61;0.21;0.09;0.78;0.02
S00466;BASALT;51.32;0.68;9.21;12.53;7.92;16.04;0.22;0.33;0.29;0.06
S00467;BASALT;46.86;0.31;9.22;12.53;10.12;15.87;0.23;1.91;1.52;0.02
S00468;BASALT;53.59;0.32;9.38;11.84;8.99;12.62;0.17;0.05;1.69;0.02
S00469;KOMATIITE;52.79;0.17;5.05;9.42;7.87;23.38;0.16;0;0.11;0.02
S00470;KOMATIITE;51.85;0.21;5.55;10.23;5.47;25.33;0.13;0;0.12;0
S00471;KOMATIITE;50.16;0.28;7.78;11.71;7.2;21.09;0.21;0.02;0.23;0.02
S00472;BASALT;52.98;0.22;6.91;9.63;12.05;16.31;0.21;0.25;0.35;0.02
S00473;BASALT;52.08;0.32;8.76;10.62;10.35;14.81;0.22;0.94;0.67;0.03
S00474;BASALT;52.39;0.31;9.89;10;10.55;13.34;0.2;0.05;2.17;0
S00475;BASALT;53.44;0.28;9.14;10.89;10.57;12.41;0.24;0.17;1.62;0.02
S00476;BASALT;52.76;0.28;9.12;12.31;7.98;13.58;0.19;0.05;2.36;0
S00477;BASALT;52.86;0.31;9.6;11.91;8.42;12.72;0.17;0.13;2.56;0
S00478;THOLEIITE;48.87;0.7;14.99;11.64;11.4;8.03;0.2;0.16;2.66;0.05
S00479;THOLEIITE;49.56;1.05;15.22;12.21;9.22;7.65;0.21;0.02;3.42;0.07
S00480;THOLEIITE;48.65;1.16;14.71;14.43;10.9;6.37;0.23;0.14;1.72;0.08
S00481;THOLEIITE;49.59;1.37;13.31;15.62;10.26;6.33;0.24;0.04;1.39;0.1
S00482;THOLEIITE;51.11;1.78;12.42;15.12;8.27;5.6;0.23;0.15;3.49;0.14
S00483;BASALT;50.31;0.63;16.02;10.81;7.81;9;0.21;0.25;3.72;0.04
S00484;BASALT;50.72;0.78;16.05;11.18;8.33;7.53;0.21;0.37;3.53;0.06
S00485;BASALT;49.84;1.03;14.86;12.35;9.42;7.75;0.2;0.43;2.65;0.09
S00486;BASALT;49.55;0.85;15.32;12.21;10.22;7.34;0.19;1.27;1.63;0.06
S00487;BASALT;49.34;0.9;16;12.27;8.65;7.33;0.21;0.26;3.6;0.07
S00488;BASALT;48.94;1.03;15.01;12.77;10.28;7.38;0.22;0.14;2.72;0.09
S00489;BASALT;54.34;1.97;14.07;11.83;6.15;6.6;0.22;0.09;3.21;0.2
S00490;BASALT;50.11;1.7;14.65;14.2;9.05;6.12;0.25;0.98;1.2;0.16
S00491;BASALT;52.64;1.69;14.33;14.91;4.65;5.58;0.26;3.38;0.74;0.15
S00492;BASALT;50.82;0.35;10.49;11.38;11.21;13.06;0.25;0.31;0.81;0.04
S00493;BASALT;62.87;0.48;13.65;6.02;4.18;6.69;0.08;1.95;3.23;0.17
S00494;BASALT;56.27;0.4;12.71;9.96;9.11;8.08;0.18;0.29;1.81;0.07
S00495;THOLEIITE;49.65;0.66;14.88;12.5;10.16;7.91;0.23;0.14;2.42;0.04
S00496;THOLEIITE;52.5;0.75;16.53;10.14;11.81;3.83;0.25;0.16;2.86;0.04
S00497;RHYOLITE;65.37;0.57;17.55;6.12;2.62;1.65;0.17;3.98;1.17;0.11
S00498;RHYOLITE;70.92;0.52;15.64;2.61;3.71;1.02;0.09;1.99;3.04;0.16
S00499;RHYOLITE;71.44;0.45;14.7;3.27;3.67;0.64;0.09;1.99;3.24;0.15
S00500;RHYOLITE;71.9;0.52;16.07;2.05;2.66;0.76;0.04;2.75;2.87;0.14
S00501;RHYOLITE;72.24;0.47;15.45;1.79;3.09;0.58;0.05;2.84;3.12;0.15
S00502;RHYOLITE;73.88;0.4;12.36;4.15;3.91;0.83;0.1;2.53;1.25;0.12
S00503;RHYOLITE;74.03;0.39;10.75;4.07;4.66;2.39;0.17;0.8;2.23;0.06
S00504;RHYOLITE;74.19;0.52;10.04;6.35;2.63;2.6;0.11;0.95;1.83;0.06
S00505;RHYOLITE;76.37;0.2;14.33;2.47;0.95;1.1;0.03;4.08;0.15;0.05
S00506;RHYOLITE;56;1.52;12.52;15.58;6.29;1.84;0.24;0.89;2.88;0.51
S00507;RHYOLITE;69.33;0.84;11.66;7.42;3.75;0.95;0.16;0.44;4.38;0.24
S00508;RHYOLITE;72.04;0.27;14.53;2.49;2.18;1.57;0.05;3.71;2.8;0.07
S00509;RHYOLITE;72.61;0.3;15.31;2.22;1.8;1.26;0;2.45;3.72;0.08
S00510;RHYOLITE;73.09;0.31;14.87;1.95;1.67;1.65;0.04;3.51;2.6;0.08
S00511;RHYOLITE;73.82;0.21;13.75;2.05;3.11;2.49;0.04;2.57;1.67;0.06
S00512;RHYOLITE;76.62;0.2;14.99;1.39;0.34;1.25;0;4.8;0.2;0.06
S00513;KOMATIITE;48.83;0.39;8.3;11.19;8.92;19.8;0.21;0.07;1.01;0.03
S00514;KOMATIITE;47.78;0.49;8.92;11.63;7.42;22.05;0.19;0;0.2;0.04
S00515;KOMATIITE;50.2;0.37;7.39;11.27;9.5;18.53;0.23;0.06;1.17;0.03
S00516;KOMATIITE;50.13;0.31;6.38;10.1;7.33;23.95;0.18;0.26;0.19;0.02
S00517;BASALT;51.3;0.78;12.9;11.15;9.41;10.44;0.17;0.45;2.08;0.06
S00518;BASALT;50.84;0.76;12.74;12.02;7.64;10.98;0.19;0.12;3.31;0.06
S00519;BASALT;52.02;0.74;12.59;10.96;8.83;10.31;0.17;0.29;2.82;0.06
S00520;KOMATIITE;46.81;1.45;6.76;16.96;2.61;22.62;0.24;0.18;0.39;0.1
S00521;KOMATIITE;48.47;1.38;5.53;16.75;1.78;23.5;0.16;0.26;0.19;0.11
S00522;THOLEIITE;49.4;0.88;14.59;13.52;12.65;6.68;0.25;0.02;0.43;0.06
S00523;THOLEIITE;49.31;1.02;16.06;13.43;7.55;8.77;0.2;1.07;1.03;0.08
S00524;THOLEIITE;50.91;0.8;15.2;11.91;11.61;7.97;0.23;0;0;0.07
S00525;THOLEIITE;50.79;0.96;14.86;12.64;10.89;5.68;0.23;0.08;2.38;0.07
S00526;THOLEIITE;49.79;1.04;15.43;11.85;12.55;5.5;0.26;0.1;2.08;0.08
S00527;THOLEIITE;52.69;1.18;14.57;11;9.52;6.27;0.2;0.05;3.2;0.09
S00528;THOLEIITE;53.55;0.9;16.61;8.95;9.76;4.82;0.17;0.06;4.11;0.06
S00529;THOLEIITE;48.79;1.17;15.29;12.25;13.19;6.06;0.23;0;1.57;0.09
S00530;THOLEIITE;51.3;0.86;15.2;12.3;11.12;5.51;0.25;0.18;1.86;0.06
S00531;THOLEIITE;53.09;1.69;14.62;12.21;9.33;5.91;0.18;0;1.37;0.25
S00532;THOLEIITE;53.47;1.73;14.87;11.86;8.87;6.02;0.18;0;1.42;0.26
S00533;ANDESITE;60.24;0.5;15.55;6.14;5.3;5.11;0.09;1.14;5.11;0.13
S00534;ANDESITE;60.36;0.63;16.95;6.83;4.83;5.87;0.16;0.98;2.51;0.12
S00535;ANDESITE;59.66;0.83;15.87;8.71;3.11;6.79;0.21;0.47;3.14;0.24
S00536;RHYOLITE;72.28;0.23;14.86;2.58;2.68;1.35;0.03;0.89;4.75;0.06
S00537;RHYOLITE;76.86;0.18;12.91;1.44;1.92;1.33;0.02;0.64;4.49;0.05
S00538;RHYOLITE;64.32;0.77;17.81;3.82;2.39;2.27;0.04;0.63;7.25;0.27
S00539;RHYOLITE;84.63;0.35;10.3;0.55;0.15;0.38;0;3.46;0.05;0.08
S00540;KOMATIITE;45.04;1.33;5.92;;3.7;21.31;0.21;0.1;0.32;0.13
S00541;KOMATIITE;37.72;1.14;5.12;;16.21;11.57;0.34;1.16;0.48;0.12
S00542;KOMATIITE;45.62;2.17;5.96;;12.49;12.98;0.24;0.09;0.51;0.17
S00543;KOMATIITE;42.17;1.35;5.12;;7.09;18.43;0.24;0.44;0.22;0.11
S00544;KOMATIITE;42.91;1.31;5.11;;7.01;19.58;0.24;0.63;0.11;0.11
S00545;KOMATIITE;41.34;1.23;4.47;;7.29;18.08;0.2;0.16;0.31;0.11
S00546;KOMATIITE;50.23;0.68;10.46;;8.22;13.21;0.21;0.23;2.06;0.06
S00547;KOMATIITE;45.37;0.4;10.52;;9.01;17.49;0.22;0.08;0.56;0.1
S00548;KOMATIITE;43.9;0.82;11.69;;9.16;16.37;0.24;0.11;0.83;0.14
S00549;BASALT;45.61;0.92;13.88;;9.05;10.29;0.2;0.31;1.87;0.07
S00550;BASALT;49.54;0.81;12.55;;10.1;10.1;0.18;0.52;1.95;0.07
S00551;BASALT;50.03;0.82;13.16;;10.3;8.67;0.2;0.65;2.32;0.08
S00552;BASALT;48.77;0.87;15.42;;12.24;7.69;0.2;0.17;1.45;0.13
S00553;BASALT;49.27;1.09;15.27;;11.52;6.2;0.24;0.11;1.75;0.12
S00554;BASALT;47.22;1.43;17.38;;7.68;4.43;0.63;0;3.33;0.17
S00555;BASALT;49.17;1.04;15.32;;11.47;5.98;0.23;0.21;1.69;0.15
S00556;BASALT;48.7;0.92;15.5;;12.45;5.85;0.26;0.07;1.59;0.12
S00557;BASALT;50.79;1.24;15.27;;9.84;4.59;0.31;0.75;1.2;0.16
S00558;BASALT;50.17;0.72;15.14;;14.38;6.39;0.39;0.42;1.54;0.09
S00559;BASALT;49.99;0.94;13.74;;10.53;6.57;0.28;0;2.9;0.11
S00560;BASALT;43.23;0.88;14.29;;14;4.12;0.28;0.08;1.36;0.13
S00561;BASALT;49.95;0.93;14.76;;11.62;6.85;0.18;0.05;1.67;0.16
